authorId,authorUrl,authorName
aut5948,1404459229,J. Shawe-Taylor
aut5949,1685083,N. Cristianini
aut5950,145818770,M. Wilkerson
aut5951,143731085,D. Hayes
aut5952,2285177063,Vaddi Srinivasa Rao
aut5953,2285314851,Sussant Kumar Das
aut5954,27947088,V. J. Rao
aut5955,2285260385,Gedela Srinubabu
aut5956,3497209,S. Ratnasingham
aut5957,48833621,P. Hebert
aut5958,1923413,F. Jossinet
aut5959,2066154124,Thomas E Ludwig
aut5960,2270362980,Eric Westhof
aut5961,2549047,Alexandre Gattiker
aut5962,2059134,C. Hoogland
aut5963,2833377,I. Ivanyi
aut5964,2990689,R. Appel
aut5965,1755687,A. Bairoch
aut5966,145440656,T. DeSantis
aut5967,143673154,N. Larsen
aut5968,31725770,M. Rojas
aut5969,1691615,Eoin L. Brodie
aut5970,144164474,K. Keller
aut5971,2057126782,T. Huber
aut5972,48278932,D. Dalevi
aut5973,47444495,P. Hu
aut5974,8924739,G. Andersen
aut5975,144996246,Rui Xu
aut5976,145033828,D. Wunsch
aut5977,2494090,M. Hekkelman
aut5978,3067513,Tim A. H. te Beek
aut5979,143994121,D. Thorne
aut5980,50454391,G. Vriend
aut5981,3290423,M. Kapushesky
aut5982,2709592,Ibrahim Emam
aut5983,2510925,Ele Holloway
aut5984,3121883,Pavel Kurnosov
aut5985,2073340615,Andrey Zorin
aut5986,145082874,Eleanor Williams
aut5987,145458253,H. Parkinson
aut5988,1715741,A. Brazma
aut5989,2618772,D. Faith
aut5990,33743382,A. Baker
aut5991,2597292,Chuanqi Tan
aut5992,143823065,F. Sun
aut5993,145868988,Tao Kong
aut5994,2109866658,Wenchang Zhang
aut5995,2146345020,Chao Yang
aut5996,50557305,Chunfang Liu
aut5997,2716643,D. Darriba
aut5998,1705436,G. L. Taboada
aut5999,1681644,R. Doallo
aut6000,143610178,D. Posada
aut6001,12775014,Hanbo Chen
aut6002,2331887,P. Boutros
aut6003,47573346,J. Schäfer
aut6004,2633298,K. Strimmer
aut6005,2106356011,Matt Pearce
aut6006,2106352354,Ossama Edbali
aut6007,2162108248,A. Kolesnikov
aut6008,145484431,A. Larsson
aut6009,79990255,J. Ernst
aut6010,2809250,Manolis Kellis
aut6011,2230035,Brian Bushnell
aut6012,2143657223,B. Hu
aut6013,2436328,Jinpu Jin
aut6014,36328688,Anyuan Guo
aut6015,8277897,Jingchu Luo
aut6016,144398798,Ge Gao
aut6017,36828684,Takumi Kawasaki
aut6018,35227669,T. Kawai
aut6019,3607386,W. Boerjan
aut6020,144234783,J. Ralph
aut6021,3756117,M. Baucher
aut6022,5284927,V. Bortolaia
aut6023,2763713,R. Kaas
aut6024,4083378,E. Ruppé
aut6025,2607663,M. Roberts
aut6026,143718760,S. Schwarz
aut6027,3951868,V. Cattoir
aut6028,144388262,A. Philippon
aut6029,1401264674,R. Allesøe
aut6030,49855137,A. R. Rebelo
aut6031,90792911,A. F. Florensa
aut6032,2006506695,Linda Fagelhauer
aut6033,144905014,T. Chakraborty
aut6034,2053404553,Bernd Neumann
aut6035,144035277,G. Werner
aut6036,4684642,J. Bender
aut6037,48134538,K. Stingl
aut6038,47353444,J. Coppens
aut6039,4575521,B. Xavier
aut6040,101844179,S. Malhotra-Kumar
aut6041,5018333,H. Westh
aut6042,7309912,M. Pinholt
aut6043,40564013,M. Anjum
aut6044,26330161,N. Duggett
aut6045,6044037,I. Kempf
aut6046,7003941,S. Nykäsenoja
aut6047,5284345,Satu Olkkola
aut6048,35745441,K. Wieczorek
aut6049,145890686,A. Amaro
aut6050,145271325,L. Clemente
aut6051,4295518,J. Mossong
aut6052,4208337,Serge Losch
aut6053,4117496,C. Ragimbeau
aut6054,145467231,O. Lund
aut6055,143940091,F. Aarestrup
aut6056,1732234,Jian Huang
aut6057,2690175,P. Stenson
aut6058,3051920,M. Mort
aut6059,2497845,E. Ball
aut6060,2072761540,Katy Shaw
aut6061,48232215,A. Phillips
aut6062,2272796,D. Cooper
aut6063,1853610,R. Guigó
aut6064,1706261,D. Gusfield
aut6065,2643561,E. Bengoetxea
aut6066,2644828,Monika Jelizarow
aut6067,2515003,V. Guillemot
aut6068,50186594,A. Tenenhaus
aut6069,1702356,D. Husmeier
aut6070,1758760,R. Dybowski
aut6071,145029236,S. Roberts
aut6072,2808292,S. X. Ge
aut6073,47344487,Dongmin Jung
aut6074,1750650,Runan Yao
aut6075,48244947,Weijun Luo
aut6076,49082095,Cory R. Brouwer
aut6077,2453924,M. P. Cummings
aut6078,15265173,Glena G. Temple
aut6079,2237809,D. Fenstermacher
aut6080,144962210,F. Nie
aut6081,1748032,Heng Huang
aut6082,144380249,Xiao Cai
aut6083,1737469,C. Ding
aut6084,46413258,K. Schliep
aut6085,5872705,J. Ditty
aut6086,5285239,C. Kvaal
aut6087,4667606,B. Goodner
aut6088,5898382,S. Freyermuth
aut6089,49153187,C. Bailey
aut6090,2704854,R. Britton
aut6091,40219334,S. Gordon
aut6092,6587984,S. Heinhorst
aut6093,47024147,Kelynne E. Reed
aut6094,2146293389,Zhaohui S. Xu
aut6095,1405130645,Erin R. Sanders-Lorenz
aut6096,3290645,S. Axen
aut6097,47056158,Edwin Kim
aut6098,37501025,M. Johns
aut6099,49492970,Kathleen Scott
aut6100,2104110,C. Kerfeld
aut6101,153444149,M. Frank
aut6102,2559154,S. Schloissnig
aut6103,2113389151,James Watson
aut6104,48917302,Kristian Rother
aut6105,143644726,A. Budd
aut6106,39094883,J. McDowall
aut6107,145368540,A. Via
aut6108,1770202,T. Nyrönen
aut6109,2902250,T. Blicher
aut6110,32765630,Philip Jones
aut6111,48999874,M. Blatter
aut6112,80335884,J De Las Rivas
aut6113,49042528,W. V. Gool
aut6114,31272605,Z. Yang
aut6115,1828901,M. Ovesný
aut6116,2088180,P. Krízek
aut6117,2919076,J. Borkovec
aut6118,2495164,Z. Svindrych
aut6119,48690786,G. Hagen
aut6120,1687973,David Croft
aut6121,1401181005,Gavin O'Kelly
aut6122,2519682,Guanming Wu
aut6123,2358245,R. Haw
aut6124,50305260,M. Gillespie
aut6125,152588940,L. Matthews
aut6126,3335420,M. Caudy
aut6127,1956799,P. Garapati
aut6128,143901956,Gopal R. Gopinath
aut6129,9257465,B. Jassal
aut6130,34432693,S. Jupe
aut6131,2843644,Irina Kalatskaya
aut6132,2560025,S. Mahajan
aut6133,145248814,Bruce May
aut6134,2627048,N. Ndegwa
aut6135,8406593,E. Schmidt
aut6136,2674400,V. Shamovsky
aut6137,1969657,C. Yung
aut6138,1398276274,P. D’Eustachio
aut6139,2262675087,Michael E. Smoot
aut6140,2285082509,K. Ono
aut6141,2632312,Johannes Ruscheinski
aut6142,2108225741,Peng-Liang Wang
aut6143,144261466,T. Ideker
aut6144,7552848,G. Vurture
aut6145,3468195,Maria Nattestad
aut6146,30191108,C. Underwood
aut6147,4346290,Han Fang
aut6148,3229687,James Gurtowski
aut6149,49146976,Yongwook Choi
aut6150,2883896,A. Chan
aut6151,50632383,K. Okonechnikov
aut6152,143999762,A. Conesa
aut6153,1401798071,F. García-Alcalde
aut6154,40408473,R. Wick
aut6155,2470701,Mark B. Schultz
aut6156,1751206,J. Zobel
aut6157,145683892,A. Cichocki
aut6158,1754153,R. Zdunek
aut6159,9377326,A. Phan
aut6160,144362425,S. Amari
aut6161,40089479,Jim Thomason
aut6162,35326633,Daniel W. A. Buchan
aut6163,2095890,F. Minneci
aut6164,2181987,Timothy Nugent
aut6165,6104827,K. Bryson
aut6166,152898526,David T. Jones
aut6167,123398584,Wouter De Coster
aut6168,1409363625,Svenn D’Hert
aut6169,50155644,D. Schultz
aut6170,6463269,M. Cruts
aut6171,115112132,C. van Broeckhoven
aut6172,3360632,Keyulu Xu
aut6173,2047150637,Chengtao Li
aut6174,2476765,Yonglong Tian
aut6175,2811963,Tomohiro Sonobe
aut6176,1743527,K. Kawarabayashi
aut6177,2594093,S. Jegelka
aut6178,143607492,John Wright
aut6179,1701028,Arvind Ganesh
aut6180,144304418,Shankar R. Rao
aut6181,2390079,YiGang Peng
aut6182,50032052,Yi Ma
aut6183,1930046,H. Jong
aut6184,145631285,N. Ruiz
aut6185,2058014973,Stefan Götz
aut6186,144367573,Andrew D. Johnson
aut6187,3177317,R. Handsaker
aut6188,3218079,S. Pulit
aut6189,2434032,Marcia M. Nizzari
aut6190,77661657,C. O’Donnell
aut6191,2068808064,P. D. Bakker
aut6192,35075839,Robert C. Edgar
aut6193,2280394,H. Flyvbjerg
aut6194,1398461214,Ignacio Arganda-Carreras
aut6195,2129065,V. Kaynig
aut6196,145844120,A. Cardona
aut6197,144924970,H. Seung
aut6198,2242558681,A. Price
aut6199,2071107555,Neil C. Jones
aut6200,1779993,P. Pevzner
aut6201,2411905,D. Karolchik
aut6202,2396792,R. Baertsch
aut6203,2671293,M. Diekhans
aut6204,1716986,T. Furey
aut6205,32637701,A. Hinrichs
aut6206,2107507459,Y. Lu
aut6207,2375264,K. Roskin
aut6208,48351507,M. Schwartz
aut6209,2070640,C. Sugnet
aut6210,2111204587,D. Thomas
aut6211,144153846,R. Weber
aut6212,1733689,D. Haussler
aut6213,143913305,W. Kent
aut6214,2126105,G. Pertea
aut6215,3015261,M. Perțea
aut6216,8169197,S. Brunak
aut6217,47036130,Christopher J. Fields
aut6218,31473953,Rosalind C. Lee
aut6219,6095291,V. Ambros
aut6220,8126949,T. Hubbard
aut6221,145640745,G. Cameron
aut6222,2144034870,Yuan Chen
aut6223,144490352,Laura Clarke
aut6224,49398233,Tony Cox
aut6225,39581622,James A. Cuff
aut6226,3171328,V. Curwen
aut6227,2664621,T. Down
aut6228,144187514,R. Durbin
aut6229,2683112,E. Eyras
aut6230,39306014,J. Gilbert
aut6231,144795336,M. Hammond
aut6232,2419753,L. Huminiecki
aut6233,2845452,A. Kasprzyk
aut6234,2126353,H. Lehväslaiho
aut6235,47088376,P. Lijnzaad
aut6236,2616554,Craig Melsopp
aut6237,2164488,Emmanuel Mongin
aut6238,3002172,Roger Pettett
aut6239,1951828,A. Rust
aut6240,144783711,S. Searle
aut6241,144351024,G. Slater
aut6242,2119124136,James A. Smith
aut6243,2496349,W. Spooner
aut6244,2785353,Arne Stabenau
aut6245,152979766,J. Stalker
aut6246,2777228,E. Stupka
aut6247,1402422145,A. Ureta-Vidal
aut6248,7482044,Imre Vastrik
aut6249,2197104,M. Clamp
aut6250,2079451,Marten Boetzer
aut6251,1775200,W. Pirovano
aut6252,145019259,S. Davis
aut6253,1738356,P. Meltzer
aut6254,3328576,C. Thorn
aut6255,9510833,T. Klein
aut6256,1809138,D. Searls
aut6257,144587401,T. Chen
aut6258,2145489255,Huai Liu
aut6259,145415788,Xiaoyuan Xie
aut6260,1719385,H. Samet
aut6261,2218230,J. Stajich
aut6262,2065434109,David Block
aut6263,49222891,K. Boulez
aut6264,3329398,S. Brenner
aut6265,3117346,S. Chervitz
aut6266,5713030,Chris Dagdigian
aut6267,3034554,G. Fuellen
aut6268,2052555543,James G. R. Gilbert
aut6269,32115138,I. Korf
aut6270,3238995,H. Lapp
aut6271,114975356,Chad Matsalla
aut6272,39497542,B. Osborne
aut6273,1870577,P. Schattner
aut6274,31764087,Mark D. Wilkinson
aut6275,2299150497,Todd J. Treangen
aut6276,144835364,A. Burger
aut6277,144655610,D. Davidson
aut6278,3383952,R. Baldock
aut6279,34388379,Jaliya Ekanayake
aut6280,143922167,Thilina Gunarathne
aut6281,2285435505,Judy Qiu
aut6282,1830358,N. Guex
aut6283,1812280,M. Peitsch
aut6284,1706649,T. Schwede
aut6285,1400246208,H. González-Díaz
aut6286,145111251,S. Vilar
aut6287,145852824,L. Santana
aut6288,145568348,E. Uriarte
aut6289,38705952,N. Keller
aut6290,47132380,G. Turner
aut6291,2246395378,J. Bennett
aut6292,1809456,J. Handl
aut6293,10217996,D. Kell
aut6294,15421575,Joshua D. Knowles
aut6295,2091116682,D. Klose
aut6296,2249314882,B. A. Wallace
aut6297,2254711280,Robert W. Janes
aut6298,2538115,A. Magi
aut6299,1962148,M. Benelli
aut6300,35037825,A. Gozzini
aut6301,5684400,F. Girolami
aut6302,2622723,F. Torricelli
aut6303,5277557,M. Brandi
aut6304,13964487,J. Dudley
aut6305,2742586,Y. Pouliot
aut6306,1720115,Rong Chen
aut6307,3354833,Alexander A. Morgan
aut6308,2981299,D. Rhodes
aut6309,1403461177,Shanker Kalyana-Sundaram
aut6310,2827271,Vasudeva Mahavisno
aut6311,4764020,Radhika Varambally
aut6312,1410129654,Jianjun Yu
aut6313,2073022824,Benjamin B Briggs
aut6314,4259128,T. Barrette
aut6315,15932243,Matthew J Anstet
aut6316,1432724362,Colleen Kincead-Beal
aut6317,2163514,Prakash Kulkarni
aut6318,4126561,Sooryanaryana Varambally
aut6319,145165051,D. Ghosh
aut6320,2186786,A. Chinnaiyan
aut6321,3428934,Marcus Lechner
aut6322,2767463,Sven Findeiss
aut6323,9045504,Lydia Steiner
aut6324,1682782,Sonja J. Prohaska
aut6325,2219178,Simon J. Greenhill
aut6326,2069842636,Robert Blust
aut6327,8512013,R. Gray
aut6328,2227284,R. Côté
aut6329,143935761,A. Fabregat
aut6330,7312150,Joseph M. Foster
aut6331,3007566,J. Griss
aut6332,2009348,E. Alpi
aut6333,2148646316,Melih Birim
aut6334,1403776463,Javier Contell
aut6335,2079484361,Andreas Schoenegger
aut6336,2097086,David Ovelleiro
aut6337,1390051934,Yasset Pérez-Riverol
aut6338,46502933,M. Martin
aut6339,1389548621,C. O’Donovan
aut6340,3093838,M. Magrane
aut6341,1401171840,Y. Alam-Faruque
aut6342,108548032,R. Antunes
aut6343,113281162,J. Arganiska
aut6344,1507173507,E. Casanova
aut6345,3052035,B. Bely
aut6346,108038326,M. Bingley
aut6347,146335540,C. Bonilla
aut6348,35510297,R. Britto
aut6349,3224753,Borisas Bursteinas
aut6350,145781926,W. Chan
aut6351,2641497,G. Chavali
aut6352,1397640656,Elena Cibrián-Uhalte
aut6353,2110269114,A. D. Silva
aut6354,1615282877,M. D. Giorgi
aut6355,2407842,Tunca Dogan
aut6356,116132933,F. Fazzini
aut6357,145750693,P. Gane
aut6358,66390147,Lg Castro
aut6359,11852405,Penelope Garmiri
aut6360,1413140200,E. Hatton-Ellis
aut6361,6371470,R. Hieta
aut6362,1757710,R. Huntley
aut6363,113930130,D. Legge
aut6364,120639738,W. Liu
aut6365,2107196207,J. Luo
aut6366,1694551096,Alistair MacDougall
aut6367,3726244,P. Mutowo
aut6368,144057990,Andrew Nightingale
aut6369,46909123,K. Pichler
aut6370,2296806,D. Poggioli
aut6371,2595483,Sangya Pundir
aut6372,114613968,L. Pureza
aut6373,39589857,G. Qi
aut6374,2960827,S. Rosanoff
aut6375,1766624,Rabie Saidi
aut6376,1955735,T. Sawford
aut6377,46269547,Aleksandra Shypitsyna
aut6378,122507852,E. Turner
aut6379,115088858,Volynkin
aut6380,49274490,T. Wardell
aut6381,1979856,Xavier Watkins
aut6382,1694538098,H. Zellner
aut6383,47199782,M. Corbett
aut6384,120795058,M. Donnelly
aut6385,143898173,P. V. Rensburg
aut6386,31613661,L. Bougueleret
aut6387,145718058,A. Bridge
aut6388,3322351,S. Poux
aut6389,2380233,L. Aimo
aut6390,38473019,A. Auchincloss
aut6391,2910143,K. Axelsen
aut6392,15660940,Parit Bansal
aut6393,3170233,B. Boeckmann
aut6394,3349310,Jerven T. Bolleman
aut6395,2649909,E. Boutet
aut6396,2314654,L. Breuza
aut6397,1413442898,C. Casal-Casas
aut6398,48732022,L. Cerutti
aut6399,2344478,E. Coudert
aut6400,2509510,Béatrice A. Cuche
aut6401,1491922007,M. Doche
aut6402,114107279,D. Dornevil
aut6403,35099951,A. Estreicher
aut6404,115645263,L. Famiglietti
aut6405,1765161,M. Feuermann
aut6406,3168502,S. Gehant
aut6407,97320356,Gerritsen
aut6408,2057009,A. Gos
aut6409,1401171798,N. Gruaz-Gumowski
aut6410,2480093,U. Hinz
aut6411,3304621,C. Hulo
aut6412,1405841428,J. James
aut6413,87711179,F. Jungo
aut6414,41171240,G. Keller
aut6415,2065578603,Lara
aut6416,104960556,P. Lemercier
aut6417,31689265,J. Lew
aut6418,3177854,D. Lieberherr
aut6419,2386460,T. Lombardot
aut6420,144173707,X. Martin
aut6421,143827678,P. Masson
aut6422,2258061,A. Morgat
aut6423,1400530264,T. Neto
aut6424,11541096,S. Paesano
aut6425,3275738,I. Pedruzzi
aut6426,2649548,S. Pilbout
aut6427,37120465,Monica Pozzato
aut6428,2562543,Manuela Pruess
aut6429,40291345,C. Rivoire
aut6430,1795497,B. Roechert
aut6431,153637488,Michel Schneider
aut6432,1897062,Christian J. A. Sigrist
aut6433,1491922105,K. Sonesson
aut6434,113194025,S. Staehli
aut6435,48481464,A. Stutz
aut6436,2224505,M. Tognolli
aut6437,116530309,L. Verbregue
aut6438,2070787,A. Veuthey
aut6439,1734053,C. Arighi
aut6440,3177811,L. Arminski
aut6441,2146309399,Youhai H. Chen
aut6442,2000634,J. Garavelli
aut6443,50401356,K. Laiho
aut6444,3250223,P. McGarvey
aut6445,1776336,D. Natale
aut6446,3069741,Baris E. Suzek
aut6447,153787929,C. R. Vinayaka
aut6448,49110720,Q. Wang
aut6449,2157381270,Y. Wang
aut6450,38717446,L. Yeh
aut6451,117456035,Yerramalla
aut6452,9818586,J. Zhang
aut6453,2253628707,J. P. C. D. Cunha
aut6454,2250228235,Pedro A. Galante
aut6455,2253608315,J. E. D. Souza
aut6456,2255043917,R. F. D. Souza
aut6457,2142350997,P. M. Carvalho
aut6458,2065571630,Daniel T. Ohara
aut6459,2253602350,Ricardo Moura
aut6460,1422611519,S. M. Oba-Shinja
aut6461,145591764,S. Marie
aut6462,2254297262,Wilson A. Silva
aut6463,2249733693,Rodrigo O. Pérez
aut6464,2253625429,Beatriz Stransky
aut6465,3648488,M. Pieprzyk
aut6466,2253242592,Jordan Moore
aut6467,145068641,O. Caballero
aut6468,2243761923,Joaquim Gama-Rodrigues
aut6469,1398290930,A. Habr-Gama
aut6470,6008817,W. Kuo
aut6471,1678837,A. Simpson
aut6472,2253208509,Anamaria A. Camargo
aut6473,145766270,L. Old
aut6474,2253486228,S. J. D. Souza
aut6475,1780806,D. Bolchini
aut6476,34751001,V. Perrone
aut6477,5579589,S. Nagl
aut6478,2253390971,Phillipp Meister
aut6479,3598772,Simone Leo
aut6480,1744148,F. Santoni
aut6481,48867403,G. Zanetti
aut6482,144910743,J. Wagener
aut6483,1776762,O. Spjuth
aut6484,1737806,J. Wikberg
aut6485,2108289027,Yunyu Zhang
aut6486,1915964,J. Szustakowski
aut6487,40362590,M. Schinke
aut6488,3245050,G. D. L. Calle
aut6489,1402341463,M. García-Remesal
aut6490,2646372,Stefano Chiesa
aut6491,8495810,D. D. L. Iglesia
aut6492,1703526,V. Maojo
aut6493,21695608,L. Whitmore
aut6494,145029763,B. Wallace
aut6495,2285968829,Christopher K. I Williams
aut6496,49852472,R. Malik
aut6497,50534212,G. Chauhan
aut6498,144495483,M. Traylor
aut6499,5049438,M. Sargurupremraj
aut6500,144965116,Y. Okada
aut6501,46792709,A. Mishra
aut6502,1397052985,L. Rutten-Jacobs
aut6503,97814834,A. Giese
aut6504,3798521,S. W. van der Laan
aut6505,4501969,S. Gretarsdottir
aut6506,144776999,C. Anderson
aut6507,144628604,M. Chong
aut6508,144859462,H. Adams
aut6509,6596321,T. Ago
aut6510,3723253,P. Almgren
aut6511,145218655,P. Amouyel
aut6512,47810350,H. Ay
aut6513,6940748,Traci M Bartz
aut6514,6469408,O. Benavente
aut6515,144518628,S. Bevan
aut6516,2026885,G. Boncoraglio
aut6517,153475322,Robert D. Brown
aut6518,4908995,A. Butterworth
aut6519,145033487,C. Carrera
aut6520,2705855,C. Carty
aut6521,52136755,D. Chasman
aut6522,38787221,Wei-Min Chen
aut6523,2254448932,A. Correa
aut6524,4620462,I. Cotlarciuc
aut6525,5163762,Carlos Cruchaga
aut6526,5107306,J. Danesh
aut6527,144360119,P. D. de Bakker
aut6528,4407122,A. Destefano
aut6529,80505474,M. den Hoed
aut6530,144318003,Q. Duan
aut6531,4809645,S. Engelter
aut6532,39024140,G. Falcone
aut6533,4621082,R. Gottesman
aut6534,2037236,R. Grewal
aut6535,2967159,V. Gudnason
aut6536,1945182,S. Gustafsson
aut6537,81476032,J. Haessler
aut6538,1906665,T. Harris
aut6539,49340295,Ahamad Hassan
aut6540,2509309,A. Havulinna
aut6541,145964452,S. Heckbert
aut6542,143930820,E. Holliday
aut6543,145767517,G. Howard
aut6544,144802713,F. Hsu
aut6545,143816137,Hyacinth I. Hyacinth
aut6546,145560501,M. Ikram
aut6547,2105755,E. Ingelsson
aut6548,1781352,M. Irvin
aut6549,40364538,X. Jian
aut6550,1398427956,J. Jiménez-Conde
aut6551,2157345349,Julie A. Johnson
aut6552,145198364,J. Jukema
aut6553,1439849431,M. Kanai
aut6554,144255508,Keith L. Keene
aut6555,46757880,B. Kissela
aut6556,5827280,D. Kleindorfer
aut6557,145880371,C. Kooperberg
aut6558,2234820095,M. Kubo
aut6559,1978843,L. Lange
aut6560,145445786,C. Langefeld
aut6561,51448624,C. Langenberg
aut6562,144170749,L. Launer
aut6563,4023126,R. Lemmens
aut6564,3627971,D. Leys
aut6565,2241401893,C. Lewis
aut6566,46639803,Wei-Yu Lin
aut6567,48706940,A. Lindgren
aut6568,38755348,E. Lorentzen
aut6569,144740818,P. Magnusson
aut6570,2613025,J. Maguire
aut6571,3238530,A. Manichaikul
aut6572,47170143,P. McArdle
aut6573,144080534,J. Meschia
aut6574,2394858,T. Mosley
aut6575,14202061,M. Nalls
aut6576,2026249,T. Ninomiya
aut6577,145482133,M. O’Donnell
aut6578,2234732518,B. Psaty
aut6579,6080592,Kristiina Rannikmäe
aut6580,2023243,A. Reiner
aut6581,6254532,K. Rexrode
aut6582,144730394,K. Rice
aut6583,2568113,S. Rich
aut6584,5957531,P. Ridker
aut6585,3125652,N. Rost
aut6586,3981432,P. Rothwell
aut6587,37415701,J. Rotter
aut6588,5179492,T. Rundek
aut6589,2458455,R. Sacco
aut6590,7650239,S. Sakaue
aut6591,1887913,M. Sale
aut6592,2960501,V. Salomaa
aut6593,2301625,B. Sapkota
aut6594,2248640685,R. Schmidt
aut6595,32480980,C. Schmidt
aut6596,3621858,U. Schminke
aut6597,4289975,Pankaj Sharma
aut6598,145349718,A. Słowik
aut6599,144621538,C. Sudlow
aut6600,4132362,C. Tanislav
aut6601,4421332,T. Tatlisumak
aut6602,2269921515,K. Taylor
aut6603,2680751,V. Thijs
aut6604,4714342,G. Thorleifsson
aut6605,3857821,U. Thorsteinsdóttir
aut6606,83581828,S. Tiedt
aut6607,5201898,S. Trompet
aut6608,3002134,C. Tzourio
aut6609,2234732192,C. V. van Duijn
aut6610,3609928,M. Walters
aut6611,145440048,N. Wareham
aut6612,102121155,S. Wassertheil-Smoller
aut6613,152239137,James G. Wilson
aut6614,6273401,K. Wiggins
aut6615,144113504,Qiong Yang
aut6616,144636283,S. Yusuf
aut6617,4871984,J. Bis
aut6618,48977994,T. Pastinen
aut6619,3848996,A. Ruusalepp
aut6620,1732072,E. Schadt
aut6621,8655173,Simon Koplev
aut6622,145491933,J. Björkegren
aut6623,6678592,Veronica Codoni
aut6624,2285734,M. Civelek
aut6625,4424597,N. Smith
aut6626,52020896,D. Trégouët
aut6627,5575481,I. Christophersen
aut6628,8662016,C. Roselli
aut6629,143681668,S. Lubitz
aut6630,4504266,P. Ellinor
aut6631,143976740,E. Tai
aut6632,6458079,J. Kooner
aut6633,29802632,N. Kato
aut6634,12875064,Jiang He
aut6635,7269555,P. van der Harst
aut6636,145840006,P. Elliott
aut6637,3894093,J. Chambers
aut6638,38913341,F. Takeuchi
aut6639,3295602,D. Sanghera
aut6640,4658308,O. Melander
aut6641,4032796,C. Jern
aut6642,5712385,D. Strbian
aut6643,1398240962,I. Férnandez-Cadenas
aut6644,144891120,W. Longstreth
aut6645,152446233,A. Rolfs
aut6646,48923750,J. Hata
aut6647,143874654,D. Woo
aut6648,2200091,J. Rosand
aut6649,1702625,G. Paré
aut6650,5332804,J. Hopewell
aut6651,6914246,D. Saleheen
aut6652,145074995,K. Stefánsson
aut6653,144869702,B. Worrall
aut6654,4399847,S. Kittner
aut6655,48192190,S. Seshadri
aut6656,2573222,M. Fornage
aut6657,144215199,H. Markus
aut6658,4530422,J. Howson
aut6659,3448924,Y. Kamatani
aut6660,4616994,S. Debette
aut6661,2087823,M. Dichgans
aut6662,2492248,Renaud Gaujoux
aut6663,2038519,C. Seoighe
aut6664,2516789,T. Gerken
aut6665,49118521,C. Girard
aut6666,145915384,Y. C. Tung
aut6667,8580927,Celia J. Webby
aut6668,5992364,V. Saudek
aut6669,4431771,K. Hewitson
aut6670,1884650,G. Yeo
aut6671,3521784,M. McDonough
aut6672,2263094669,Sharon Cunliffe
aut6673,4724372,L. A. McNeill
aut6674,3874537,J. Galvanovskis
aut6675,6676759,P. Rorsman
aut6676,145269687,P. Robins
aut6677,6751473,X. Prieur
aut6678,5011191,A. Coll
aut6679,4966694,Marcella K. Ma
aut6680,48287418,Z. Jovanović
aut6681,1967186,I. Farooqi
